"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C2-2.7-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-7d4c3ef5","After Return: Edit → Submit.","","After Return: Edit → Submit.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.7-002","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-1be25279","There shall be no separate action named Re-submit.","","There shall be no separate action named Re-submit.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.7-003","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-ca0836ac","Submit always represents entering the workflow, whether for the first time or after Return.","","Submit always represents entering the workflow, whether for the first time or after Return.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.7-004","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-5cc4eaf5","After Reject, the same document must not re-enter workflow.","","After Reject, the same document must not re-enter workflow.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.7-005","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-eff803f9","A new document is required.","","A new document is required.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.8-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.8","SP-C2-2.8-20bcf503","Every document detail view shall present a unified timeline showing, as applicable: current state, workflow step, actor, date and time, mandatory reasons, workflow comments, system events, and duration (when applicable).","","Every document detail view shall present a unified timeline showing, as applicable: current state, workflow step, actor, date and time, mandatory reasons, workflow comments, system events, and duration (when applicable).","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.9-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-3313ff06","Cancel Creator action Void (per Ch. 2.2)","","Cancel Creator action Void (per Ch. 2.2)","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.9-002","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-029dd77c","Reject Reviewer workflow action Rejected","","Reject Reviewer workflow action Rejected","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.9-003","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-2dc0dc99","Close Lifecycle completion action Closed","","Close Lifecycle completion action Closed","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","Documentation",""
"C2-2.10-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.10","SP-C2-2.10-7772bd4c","Workflow engine implementation, state machine design, database schema, API contracts, technical implementation details — Architecture & Implementation Guides.","","Workflow engine implementation, state machine design, database schema, API contracts, technical implementation details — Architecture & Implementation Guides.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§2.10 out-of-scope section.","gate-a.2-semantic-engine","No","Operational Documents / Shared UX","","N/A",""
"C3-3.1-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-a3baef34","Users shall see only the actions they need for their role and document state.","","Users shall see only the actions they need for their role and document state.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.1-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-659fdcf9","Action behavior shall remain consistent across all DX OSE modules regardless of workflow implementation.","","Action behavior shall remain consistent across all DX OSE modules regardless of workflow implementation.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.1-003","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-2c294553","No module may invent alternative names for standard actions unless ratified in this Constitution.","","No module may invent alternative names for standard actions unless ratified in this Constitution.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Prohibition: No ... may ...","gate-a.2-semantic-engine","Yes","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.2-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-7129f24a","Save Draft, Submit, Cancel.","","Save Draft, Submit, Cancel.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.2-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-f25f247e","Cancel is an action, not a lifecycle state.","","Cancel is an action, not a lifecycle state.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.2-003","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-874f1566","Alternative labels with the same meaning (Abort, Discard, Cancel Document) must not be used.","","Alternative labels with the same meaning (Abort, Discard, Cancel Document) must not be used.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.3-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.3","SP-C3-3.3-fdadbef4","Approve, Send Back, Reject.","","Approve, Send Back, Reject.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.3-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.3","SP-C3-3.3-95d9a4bf","Reviewer actions shall be available only while the document is actively assigned to the current reviewer according to workflow definition and the permission model.","","Reviewer actions shall be available only while the document is actively assigned to the current reviewer according to workflow definition and the permission model.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.4-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.4","SP-C3-3.4-93e8a6c8","Ends document No Yes","","Ends document No Yes","Descriptive","Descriptive Context","span_member","§3.4 Send Back vs Reject table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.4-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.4","SP-C3-3.4-77777038","Allows edit Yes No","","Allows edit Yes No","Descriptive","Descriptive Context","span_member","§3.4 Send Back vs Reject table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.4-003","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.4","SP-C3-3.4-def36f28","Reason required Yes Yes","","Reason required Yes Yes","Descriptive","Descriptive Context","span_member","§3.4 Send Back vs Reject table row.","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
"C3-3.4-004","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.4","SP-C3-3.4-958d2993","Next step Edit → Submit New document if operation repeats","","Next step Edit → Submit New document if operation repeats","Governance Definition","Governance Definition","span_member","§3.4 Send Back vs Reject table row.","Manual Reviewed — Confirmed","Table/definition row — governance meaning.","gate-a.2-semantic-engine","No","Workflow / Shared UX","","Documentation",""
