fresh_id,chapter,section,requirement_text,category,implementation_target,verification_type,status,severity,frontend_evidence,backend_evidence,database_evidence,runtime_evidence,governance_evidence,tenant_scope_tested,limitations,finding_id,recommended_next_action
C3-3.5-001,3,3.5,There shall be only one primary action for the current document state.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,OSE-backend/src/services/reports.service.js:705-707 [there] sha256=E2ABEC8CBDF9C33B… — Keyword `there` from clause | OSE-Frontend/src/app/features/admin/user-rights/user-rights.component.html:680-682 [there] sha256=B4D649A66E2B0A99… — Keyword `there` from clause | OSE-Frontend/src/app/features/dashboard/dashboard.component.ts:401-403 [there] sha256=1966ADDC5101DDB2… — Keyword `there` from clause; ,,,,,,Static code evidence only; runtime not executed for this requirement,,
C3-3.6-001,3,3.6,Primary → Secondary → Neutral → Danger,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C3-3.7-001,3,3.7,Workflow Contracts & ACC | Who; when; routing; next step,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C3-3.7-002,3,3.7,This Constitution | Meaning; behavior; terminology; confirmation rules; mandatory reasons; user expectations,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C3-3.8-001,3,3.8,"Icons, colors, visual styling, animations — DX OSE UX Constitution.",Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C4-4.1-001,4,4.1,"Operation permissions govern authorization only and shall never replace workflow validation, lifecycle validation, or business rule enforcement.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/movementApprovalAction.guard.js:79-79 [workflow] sha256=389AD102D90A0C1E… — Required symbol `workflow` present; OSE-backend/src/middleware/authorize.js:109-109 [requirePermission] sha256=638A048083F078AB… — Required symbol `requirePermission` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C4-4.1-002,4,4.1,The Access Control Catalog (ACC) is the single source of truth for permissions.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C4-4.2-001,4,4.2,View,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-002,4,4.2,Create,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-003,4,4.2,Edit,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-004,4,4.2,Delete,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-005,4,4.2,Submit,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-006,4,4.2,Approve,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-007,4,4.2,Reject,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-008,4,4.2,Send Back,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-009,4,4.2,Cancel,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-010,4,4.2,Post,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-011,4,4.2,Reopen,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-012,4,4.2,Close,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-013,4,4.2,Archive,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-014,4,4.2,Print,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-015,4,4.2,Export,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-016,4,4.2,Attach,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-017,4,4.2,View Audit.,Governance Definition,Governance Documentation,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Governance Definition verified unchanged,,"Governance definition — terminology, not product behavior",,
C4-4.2-018,4,4.2,"Evidence Package is part of document representation, not an independent business operation, and does not require a separate permission in the current DX OSE release.",Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C4-4.3-001,4,4.3,Permissions shall never bypass document lifecycle rules.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/platform/movementApprovalAction.guard.js:79-79 [workflow] sha256=389AD102D90A0C1E… — Required symbol `workflow` present; OSE-backend/src/middleware/authorize.js:109-109 [requirePermission] sha256=638A048083F078AB… — Required symbol `requirePermission` present; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C4-4.3-002,4,4.3,"Permissions grant eligibility, not execution authority.",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-authority/base-role-permissions.js:4-6 [permissions] sha256=6F8EB68A4ED527B7… — Keyword `permissions` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:10-12 [permissions] sha256=6F8EB68A4ED527B7… — Keyword `permissions` from clause | OSE-backend/src/acc-authority/base-role-permissions.js:17-19 [permissions] sha256=6F8EB68A4ED527B7… — Keyword `permissions` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C4-4.3-003,4,4.3,Action Allowed = Permission + Workflow + Lifecycle + Business Rules + Scope.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,,,RS-WF-001=Failed (current session) — insufficient to prove defect,,grand-horizon (Hotel A) + dx-airport-hotel (Hotel B) where probed,HTTP 403 alone does not prove defect; response body not captured; effective assignment not proven; department scope not proven; workflow assignment/state not proven; rejection reason unknown,,
C4-4.3-004,4,4.3,Modules shall not introduce alternative operation names for standardized operations.,Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/acc-runtime/index.js:27-29 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/acc-runtime/index.js:49-51 [modules] sha256=9C00ACFCB60CE764… — Keyword `modules` from clause | OSE-backend/src/controllers/accWorkflowConfig.controller.js:8-10 [modules] sha256=55853A223CB12D1B… — Keyword `modules` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C4-4.4-001,4,4.4,"Permission key naming, role matrix maintenance, role hierarchy, permission inheritance, technical authorization implementation — ACC.",Out of Scope,N/A,N/A,NOT APPLICABLE,Info,,,,,Register category_bucket=Out of Scope verified unchanged,,Constitution marks out of scope for product layer,,
C5-5.1-001,5,5.1,Posting is the single irreversible business commit point for all operational and financial effects within the DX OSE Platform.,Descriptive Context,N/A,Documentation,NOT APPLICABLE,Info,,,,,Register category_bucket=Descriptive Context verified unchanged,,Descriptive/context row — no product enforcement required,,
C5-5.1-002,5,5.1,Posting is the only operation permitted to create official operational and financial business effects.,Product Enforceable Requirement,Runtime Behavior,Documentation,UNVERIFIED / BLOCKED,Info,,OSE-backend/src/controllers/issue.controller.js:59-61 [posting] sha256=7AAB6F16472B9AE3… — Keyword `posting` from clause | OSE-backend/src/controllers/movement.controller.js:164-166 [posting] sha256=4302FCEDC2E38A97… — Keyword `posting` from clause | OSE-backend/src/controllers/stockReport.controller.js:4-6 [posting] sha256=5C6B7CF381E986D8… — Keyword `posting` from clause; ,,,,,Closeout: unsupported PASS removed — not in closeout-verified PASS allowlist,,
C5-5.1-003,5,5.1,Documents become business-immutable after Posting except through formally governed reversal or adjustment procedures.,Product Enforceable Requirement,Multiple,Documentation,PASS,Info,,OSE-backend/src/services/grn.service.js + posting.service.js — POSTED read-only enforced at API (RS-POST-001),,RS-POST-001=Passed (GATE_B_CURRENT_SESSION_RUNTIME.json): PATCH posted GRN → HTTP 423 'GRN is POSTED and is fully read-only.',,grand-horizon,,,
C5-5.2-001,5,5.2,"Before Posting, the platform shall verify: user authority",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/constants/governed-movement.constants.js:14-16 [before] sha256=A5995B3AA9290D0F… — Keyword `before` from clause | OSE-backend/src/constants/grnStatus.js:8-10 [before] sha256=29A7B8A311E7456E… — Keyword `before` from clause | OSE-backend/src/controllers/userRights.controller.js:399-401 [before] sha256=BA6D60428818E5AC… — Keyword `before` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
C5-5.2-002,5,5.2,"Before Posting, the platform shall verify: valid workflow state",Product Enforceable Requirement,Multiple,Code / Runtime / UI,UNVERIFIED / BLOCKED,Medium,,OSE-backend/src/constants/governed-movement.constants.js:14-16 [before] sha256=A5995B3AA9290D0F… — Keyword `before` from clause | OSE-backend/src/constants/grnStatus.js:8-10 [before] sha256=29A7B8A311E7456E… — Keyword `before` from clause | OSE-backend/src/controllers/userRights.controller.js:399-401 [before] sha256=BA6D60428818E5AC… — Keyword `before` from clause; ,,,,,Static code evidence only; runtime not executed for this requirement,,
