"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C2-2.6-005","15","14","15","Part I — Governance Constitution","2","Document Lifecycle","2.6","SP-C2-2.6-b449271e","Once a document enters the governed lifecycle, business termination actions shall replace deletion.","","Once a document enters the governed lifecycle, business termination actions shall replace deletion.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.7-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-de301cc9","After Return: Edit → Submit.","","After Return: Edit → Submit.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.7-002","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-75240600","There shall be no separate action named Re-submit.","","There shall be no separate action named Re-submit.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.7-003","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-58eb5554","Submit always represents entering the workflow, whether for the first time or after Return.","","Submit always represents entering the workflow, whether for the first time or after Return.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.7-004","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-0a18c9f6","After Reject, the same document must not re-enter workflow.","","After Reject, the same document must not re-enter workflow.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.7-005","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.7","SP-C2-2.7-99c0309a","A new document is required.","","A new document is required.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.8-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.8","SP-C2-2.8-6277edb1","Every document detail view shall present a unified timeline showing, as applicable: current state, workflow step, actor, date and time, mandatory reasons, workflow comments, system events, and duration (when applicable).","","Every document detail view shall present a unified timeline showing, as applicable: current state, workflow step, actor, date and time, mandatory reasons, workflow comments, system events, and duration (when applicable).","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Operational Documents / Shared UX","","Code / Runtime / UI",""
"C2-2.9-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-9b1c6482","Cancel Creator action Void (per Ch. 2.2)","","Cancel Creator action Void (per Ch. 2.2)","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.9-002","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-2a1757c2","Reject Reviewer workflow action Rejected","","Reject Reviewer workflow action Rejected","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.9-003","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.9","SP-C2-2.9-9da4f66c","Close Lifecycle completion action Closed","","Close Lifecycle completion action Closed","Descriptive","Descriptive Context","span_member","§2.9 lifecycle termination table row.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","Documentation",""
"C2-2.10-001","15","15","15","Part I — Governance Constitution","2","Document Lifecycle","2.10","SP-C2-2.10-99a5f368","Workflow engine implementation, state machine design, database schema, API contracts, technical implementation details — Architecture & Implementation Guides.","","Workflow engine implementation, state machine design, database schema, API contracts, technical implementation details — Architecture & Implementation Guides.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Operational Documents / Shared UX","","N/A",""
"C3-3.1-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-ea04b2c6","Users shall see only the actions they need for their role and document state.","","Users shall see only the actions they need for their role and document state.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.1-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-df38430e","Action behavior shall remain consistent across all DX OSE modules regardless of workflow implementation.","","Action behavior shall remain consistent across all DX OSE modules regardless of workflow implementation.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.1-003","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.1","SP-C3-3.1-fa6e8989","No module may invent alternative names for standard actions unless ratified in this Constitution.","","No module may invent alternative names for standard actions unless ratified in this Constitution.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.2-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-044de1c5","Save Draft, Submit, Cancel.","","Save Draft, Submit, Cancel.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Workflow / Shared UX","","Documentation",""
"C3-3.2-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-ebee3be6","Cancel is an action, not a lifecycle state.","","Cancel is an action, not a lifecycle state.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Workflow / Shared UX","","Documentation",""
"C3-3.2-003","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.2","SP-C3-3.2-e4947dc1","Alternative labels with the same meaning (Abort, Discard, Cancel Document) must not be used.","","Alternative labels with the same meaning (Abort, Discard, Cancel Document) must not be used.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.3-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.3","SP-C3-3.3-f9cdff49","Approve, Send Back, Reject.","","Approve, Send Back, Reject.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Workflow / Shared UX","","Documentation",""
"C3-3.3-002","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.3","SP-C3-3.3-c327614e","Reviewer actions shall be available only while the document is actively assigned to the current reviewer according to workflow definition and the permission model.","","Reviewer actions shall be available only while the document is actively assigned to the current reviewer according to workflow definition and the permission model.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Workflow / Shared UX","","Code / Runtime / UI",""
"C3-3.4-001","16","16","16","Part I — Governance Constitution","3","Workflow & Actions","3.4","SP-C3-3.4-efdd6efd","Ends document No Yes","","Ends document No Yes","Descriptive","Descriptive Context","span_member","§3.4 Send Back vs Reject table row.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Workflow / Shared UX","","Documentation",""
